year,month,region,precip,temp
1927,12,Saarland,65.6,-1.52
1927,12,Sachsen,33.5,-3.59
1927,12,Sachsen-Anhalt,23.3,-3.06
1927,12,Thueringen/Sachsen-Anhalt,28.2,-3.2800000000000002
1927,12,Thueringen,34.3,-3.56
1927,12,Deutschland,33.3,-2.58
1928,12,Brandenburg/Berlin,32.8,-0.64
1928,12,Brandenburg,32.9,-0.65
1928,12,Baden-Wuerttemberg,73.7,-0.37
1928,12,Bayern,69.9,-1.6500000000000001
1928,12,Hessen,60.6,-0.38
1928,12,Mecklenburg-Vorpommern,34.6,0.13
1928,12,Niedersachsen,46.9,0.7799999999999999
1928,12,Niedersachsen/Hamburg/Bremen,46.6,0.7899999999999999
1928,12,Nordrhein-Westfalen,67.2,0.9500000000000001
1928,12,Rheinland-Pfalz,72.2,0.49
1928,12,Schleswig-Holstein,47,1.1800000000000002
1928,12,Saarland,81,0.61
1928,12,Sachsen,48.5,-1.28
1928,12,Sachsen-Anhalt,38.3,-0.37
1928,12,Thueringen/Sachsen-Anhalt,46,-0.8700000000000001
1928,12,Thueringen,55.8,-1.5
1928,12,Deutschland,56.6,-0.31
1929,12,Brandenburg/Berlin,47.4,3.55
1929,12,Brandenburg,47.2,3.54
1929,12,Baden-Wuerttemberg,102.6,3.22
1929,12,Bayern,83,2.27
1929,12,Hessen,93.1,3.8099999999999996
1929,12,Mecklenburg-Vorpommern,58,3.36
1929,12,Niedersachsen,91.7,4.319999999999999
1929,12,Niedersachsen/Hamburg/Bremen,91.6,4.319999999999999
1929,12,Nordrhein-Westfalen,102.4,4.8
1929,12,Rheinland-Pfalz,99.2,4.39
1929,12,Schleswig-Holstein,103.6,4.1499999999999995
1929,12,Saarland,131.7,4.4
1929,12,Sachsen,57.6,3.2600000000000002
1929,12,Sachsen-Anhalt,60.8,3.86
1929,12,Thueringen/Sachsen-Anhalt,65.7,3.48
1929,12,Thueringen,71.8,3
1929,12,Deutschland,83.1,3.55
1930,12,Brandenburg/Berlin,12.7,0.41000000000000003
1930,12,Brandenburg,12.7,0.4
1930,12,Baden-Wuerttemberg,40.3,0.3
1930,12,Bayern,42.8,-0.61
1930,12,Hessen,36.4,0.6
1930,12,Mecklenburg-Vorpommern,11.6,0.9
1930,12,Niedersachsen,25.5,1.37
1930,12,Niedersachsen/Hamburg/Bremen,25.4,1.37
1930,12,Nordrhein-Westfalen,38.4,1.79
1930,12,Rheinland-Pfalz,40.3,0.9500000000000001
1930,12,Schleswig-Holstein,16.6,1.6600000000000001
1930,12,Saarland,54,1.07
1930,12,Sachsen,24,0.02
1930,12,Sachsen-Anhalt,19,0.8
1930,12,Thueringen/Sachsen-Anhalt,20.7,0.41000000000000003
1930,12,Thueringen,22.9,-0.07
1930,12,Deutschland,30.4,0.5700000000000001
1931,12,Brandenburg/Berlin,40,1.03
1931,12,Brandenburg,40,1.02
1931,12,Baden-Wuerttemberg,55.6,-1.24
1931,12,Bayern,55.5,-1.93
1931,12,Hessen,51,-0.33999999999999997
1931,12,Mecklenburg-Vorpommern,46.9,1.36
1931,12,Niedersachsen,50.3,1.62
1931,12,Niedersachsen/Hamburg/Bremen,50.4,1.6300000000000001
1931,12,Nordrhein-Westfalen,61.3,1.25
1931,12,Rheinland-Pfalz,54.5,-0.21000000000000002
1931,12,Schleswig-Holstein,51.3,2.06
1931,12,Saarland,67.9,-0.24000000000000002
1931,12,Sachsen,52.8,-0.25
1931,12,Sachsen-Anhalt,33.5,0.97
1931,12,Thueringen/Sachsen-Anhalt,38.1,0.25
1931,12,Thueringen,44.1,-0.6599999999999999
1931,12,Deutschland,51.2,0.08
1932,12,Brandenburg/Berlin,5.3,0.9
1932,12,Brandenburg,5.3,0.89
1932,12,Baden-Wuerttemberg,14.1,0.3
1932,12,Bayern,10.7,-0.98
1932,12,Hessen,9.9,0.1
1932,12,Mecklenburg-Vorpommern,5.9,1.62
1932,12,Niedersachsen,12.9,2.3699999999999997
1932,12,Niedersachsen/Hamburg/Bremen,12.8,2.38
1932,12,Nordrhein-Westfalen,19,2.69
1932,12,Rheinland-Pfalz,10.9,0.29000000000000004
1932,12,Schleswig-Holstein,13.8,2.53
1932,12,Saarland,13.5,0.53
1932,12,Sachsen,8.5,0.27
1932,12,Sachsen-Anhalt,7,1.27
1932,12,Thueringen/Sachsen-Anhalt,7.9,0.72
1932,12,Thueringen,9,0.03
1932,12,Deutschland,11.1,0.8200000000000001
1933,12,Brandenburg/Berlin,15.2,-3.74
1933,12,Brandenburg,15.3,-3.7600000000000002
1933,12,Baden-Wuerttemberg,14.6,-5.06
1933,12,Bayern,22.2,-5.53
1933,12,Hessen,13,-3.9
1933,12,Mecklenburg-Vorpommern,20.6,-2.5
1933,12,Niedersachsen,19.4,-2.68
1933,12,Niedersachsen/Hamburg/Bremen,19.4,-2.66
1933,12,Nordrhein-Westfalen,14.1,-2.8899999999999997
1933,12,Rheinland-Pfalz,9.2,-3.64
1933,12,Schleswig-Holstein,23.6,-0.6699999999999999
1933,12,Saarland,5.8,-3.36
1933,12,Sachsen,28.4,-4.57
1933,12,Sachsen-Anhalt,17.4,-4.17
1933,12,Thueringen/Sachsen-Anhalt,18.5,-4.7
1933,12,Thueringen,20,-5.37
1933,12,Deutschland,18.3,-3.9299999999999997
1934,12,Brandenburg/Berlin,29.2,4.2
1934,12,Brandenburg,29.2,4.1899999999999995
1934,12,Baden-Wuerttemberg,55.7,4.48
1934,12,Bayern,54.5,4
1934,12,Hessen,55.9,5.319999999999999
1934,12,Mecklenburg-Vorpommern,35.3,3.96
1934,12,Niedersachsen,57.1,5.46
1934,12,Niedersachsen/Hamburg/Bremen,56.8,5.45
1934,12,Nordrhein-Westfalen,80.8,6.59
1934,12,Rheinland-Pfalz,70.2,5.619999999999999
1934,12,Schleswig-Holstein,48.7,4.89
1934,12,Saarland,102.3,5.67
1934,12,Sachsen,26.3,4.68
1934,12,Sachsen-Anhalt,28.4,4.6499999999999995
1934,12,Thueringen/Sachsen-Anhalt,32.9,4.51
1934,12,Thueringen,38.6,4.34
1934,12,Deutschland,51.5,4.81
1935,12,Brandenburg/Berlin,26.8,0.71
1935,12,Brandenburg,26.7,0.7
1935,12,Baden-Wuerttemberg,90.9,-0.6799999999999999
1935,12,Bayern,61.7,-1.28
1935,12,Hessen,65.2,0.36
1935,12,Mecklenburg-Vorpommern,30.3,1.12
1935,12,Niedersachsen,42.1,1.6800000000000002
1935,12,Niedersachsen/Hamburg/Bremen,42.1,1.6800000000000002
1935,12,Nordrhein-Westfalen,63.6,1.78
1935,12,Rheinland-Pfalz,87.8,1.05
1935,12,Schleswig-Holstein,65,1.6400000000000001
1935,12,Saarland,140.1,0.91
1935,12,Sachsen,27.6,-0.05
1935,12,Sachsen-Anhalt,26.6,0.81
1935,12,Thueringen/Sachsen-Anhalt,39.7,0.23
1935,12,Thueringen,56.3,-0.5
1935,12,Deutschland,55.6,0.39
1936,12,Brandenburg/Berlin,30.3,1.75
1936,12,Brandenburg,30.3,1.75
1936,12,Baden-Wuerttemberg,59.5,1.05
1936,12,Bayern,52,0.08
1936,12,Hessen,64.1,1.26
1936,12,Mecklenburg-Vorpommern,33.6,2
1936,12,Niedersachsen,49.3,2.74
1936,12,Niedersachsen/Hamburg/Bremen,49.1,2.75
1936,12,Nordrhein-Westfalen,73.4,2.55
1936,12,Rheinland-Pfalz,46.8,1.58
1936,12,Schleswig-Holstein,48.3,2.9299999999999997
1936,12,Saarland,50.5,1.6600000000000001
1936,12,Sachsen,37.4,1.4
1936,12,Sachsen-Anhalt,30.7,1.86
1936,12,Thueringen/Sachsen-Anhalt,37.2,1.44
1936,12,Thueringen,45.4,0.9
1936,12,Deutschland,49.4,1.54
1937,12,Brandenburg/Berlin,39.9,-0.8400000000000001
1937,12,Brandenburg,40.1,-0.8400000000000001
1937,12,Baden-Wuerttemberg,38.5,-0.72
1937,12,Bayern,56,-1.47
1937,12,Hessen,45.9,-0.36
1937,12,Mecklenburg-Vorpommern,48.1,-0.64
1937,12,Niedersachsen,47.9,0.29000000000000004
1937,12,Niedersachsen/Hamburg/Bremen,47.8,0.29000000000000004
1937,12,Nordrhein-Westfalen,55.8,0.61
1937,12,Rheinland-Pfalz,56.8,0.12000000000000001
1937,12,Schleswig-Holstein,51.7,0.11
1937,12,Saarland,73.8,0.35
1937,12,Sachsen,47.6,-0.62
1937,12,Sachsen-Anhalt,41.4,-0.39
1937,12,Thueringen/Sachsen-Anhalt,44.2,-0.5700000000000001
1937,12,Thueringen,47.8,-0.81
1937,12,Deutschland,49.1,-0.48000000000000004
1938,12,Brandenburg/Berlin,29.3,-1.55
1938,12,Brandenburg,29.2,-1.56
1938,12,Baden-Wuerttemberg,53.4,-2.48
1938,12,Bayern,49.4,-3.17
1938,12,Hessen,56.9,-2.3299999999999996
1938,12,Mecklenburg-Vorpommern,29.1,-1.29
1938,12,Niedersachsen,50.2,-1.07
1938,12,Niedersachsen/Hamburg/Bremen,50.2,-1.07
1938,12,Nordrhein-Westfalen,71,-0.6599999999999999
1938,12,Rheinland-Pfalz,53.8,-1.62
1938,12,Schleswig-Holstein,50.3,-0.32
1938,12,Saarland,51.1,-1.3800000000000001
1938,12,Sachsen,40.2,-2.32
1938,12,Sachsen-Anhalt,40,-1.8900000000000001
1938,12,Thueringen/Sachsen-Anhalt,43.9,-2.42
1938,12,Thueringen,48.8,-3.09
1938,12,Deutschland,48.6,-1.92
1939,12,Brandenburg/Berlin,52.3,-1.57
1939,12,Brandenburg,52.3,-1.58
1939,12,Baden-Wuerttemberg,59.8,-1.72
1939,12,Bayern,74.7,-3.09
1939,12,Hessen,37.2,-1.51
1939,12,Mecklenburg-Vorpommern,43.1,-1.1900000000000002
1939,12,Niedersachsen,41.6,-0.6
1939,12,Niedersachsen/Hamburg/Bremen,41.9,-0.6
1939,12,Nordrhein-Westfalen,46.4,0
1939,12,Rheinland-Pfalz,44.5,-0.72
1939,12,Schleswig-Holstein,48.3,-0.5
1939,12,Saarland,60.1,-0.59
1939,12,Sachsen,86.1,-2.4699999999999998
1939,12,Sachsen-Anhalt,29.1,-1.53
1939,12,Thueringen/Sachsen-Anhalt,34.6,-1.95
1939,12,Thueringen,41.6,-2.4699999999999998
1939,12,Deutschland,53.5,-1.56
1940,12,Brandenburg/Berlin,44.5,-2.3499999999999996
1940,12,Brandenburg,44.5,-2.3699999999999997
1940,12,Baden-Wuerttemberg,68.2,-4.24
1940,12,Bayern,63.6,-5.24
1940,12,Hessen,70.6,-2.88
1940,12,Mecklenburg-Vorpommern,39.8,-1.41
1940,12,Niedersachsen,93.3,-0.91
1940,12,Niedersachsen/Hamburg/Bremen,93,-0.9
1940,12,Nordrhein-Westfalen,112.5,-1.03
1940,12,Rheinland-Pfalz,60.1,-2.3099999999999996
1940,12,Schleswig-Holstein,66.3,-0.26
1940,12,Saarland,72.2,-2.21
1940,12,Sachsen,58.9,-3.98
1940,12,Sachsen-Anhalt,53.5,-2.32
1940,12,Thueringen/Sachsen-Anhalt,59.9,-2.96
1940,12,Thueringen,68.1,-3.7800000000000002
1940,12,Deutschland,69.4,-2.8099999999999996
1941,12,Brandenburg/Berlin,62.4,1.86
1941,12,Brandenburg,62.4,1.85
1941,12,Baden-Wuerttemberg,67.3,0.44
1941,12,Bayern,66.3,-0.49
1941,12,Hessen,76.1,1.4
1941,12,Mecklenburg-Vorpommern,66.9,2.54
1941,12,Niedersachsen,82.7,3.19
1941,12,Niedersachsen/Hamburg/Bremen,82.6,3.2
1941,12,Nordrhein-Westfalen,106.8,3.04
1941,12,Rheinland-Pfalz,65.7,1.95
1941,12,Schleswig-Holstein,80.3,3.32
1941,12,Saarland,84.4,1.8
1941,12,Sachsen,92.8,0.76
1941,12,Sachsen-Anhalt,51.3,2.11
1941,12,Thueringen/Sachsen-Anhalt,60,1.52
1941,12,Thueringen,71.1,0.7799999999999999
1941,12,Deutschland,74.2,1.54
1942,12,Brandenburg/Berlin,23,2.54
1942,12,Brandenburg,22.9,2.53
1942,12,Baden-Wuerttemberg,31.5,1.02
1942,12,Bayern,27.9,0.23
1942,12,Hessen,36.7,1.57
1942,12,Mecklenburg-Vorpommern,39.3,2.8
1942,12,Niedersachsen,41.8,3.68
1942,12,Niedersachsen/Hamburg/Bremen,41.9,3.68
1942,12,Nordrhein-Westfalen,51.1,3.7
1942,12,Rheinland-Pfalz,40.9,1.99
1942,12,Schleswig-Holstein,53,3.51
1942,12,Saarland,50.4,2.22
1942,12,Sachsen,20.6,1.77
1942,12,Sachsen-Anhalt,14.8,2.63
1942,12,Thueringen/Sachsen-Anhalt,20.4,2.07
1942,12,Thueringen,27.5,1.37
1942,12,Deutschland,34,2.07
1943,12,Brandenburg/Berlin,19.5,0.08
1943,12,Brandenburg,19.4,0.07
1943,12,Baden-Wuerttemberg,37.8,0.14
1943,12,Bayern,38.6,-0.8
1943,12,Hessen,30.3,0.04
1943,12,Mecklenburg-Vorpommern,18.5,0.74
1943,12,Niedersachsen,26.9,1
1943,12,Niedersachsen/Hamburg/Bremen,26.8,1.01
1943,12,Nordrhein-Westfalen,40.7,1.04
1943,12,Rheinland-Pfalz,32.7,0.42000000000000004
1943,12,Schleswig-Holstein,31.1,1.54
1943,12,Saarland,39.6,0.53
1943,12,Sachsen,32.1,-0.81
1943,12,Sachsen-Anhalt,18.9,0.17
1943,12,Thueringen/Sachsen-Anhalt,24.9,-0.23
1943,12,Thueringen,32.5,-0.73
1943,12,Deutschland,31.3,0.18
1944,12,Brandenburg/Berlin,27.4,-1.1300000000000001
1944,12,Brandenburg,27.4,-1.1300000000000001
1944,12,Baden-Wuerttemberg,77.1,-0.73
1944,12,Bayern,57.9,-1.84
1944,12,Hessen,76.4,0
1944,12,Mecklenburg-Vorpommern,32.6,-0.47000000000000003
1944,12,Niedersachsen,59.3,0.91
1944,12,Niedersachsen/Hamburg/Bremen,59.2,0.91
1944,12,Nordrhein-Westfalen,78.2,1.6400000000000001
1944,12,Rheinland-Pfalz,77.5,0.5700000000000001
1944,12,Schleswig-Holstein,63.3,0.63
1944,12,Saarland,95.7,0.8200000000000001
1944,12,Sachsen,22.5,-1.1800000000000002
1944,12,Sachsen-Anhalt,29.9,-0.49
1944,12,Thueringen/Sachsen-Anhalt,38.2,-0.74
1944,12,Thueringen,48.6,-1.06
1944,12,Deutschland,56.6,-0.36
1945,12,Brandenburg/Berlin,44.6,1.45
1945,12,Brandenburg,44.3,1.45
1945,12,Baden-Wuerttemberg,77.6,0.7799999999999999
1945,12,Bayern,65.6,-0.29000000000000004
1945,12,Hessen,66.7,1.25
1945,12,Mecklenburg-Vorpommern,49.6,1.8
1945,12,Niedersachsen,69,2.3099999999999996
1945,12,Niedersachsen/Hamburg/Bremen,68.8,2.3099999999999996
1945,12,Nordrhein-Westfalen,71.6,2.51
1945,12,Rheinland-Pfalz,77.4,1.85
1945,12,Schleswig-Holstein,75.2,2.42
1945,12,Saarland,96.8,2.01
1945,12,Sachsen,48.2,0.7899999999999999
1945,12,Sachsen-Anhalt,42.3,1.53
1945,12,Thueringen/Sachsen-Anhalt,44.9,1.02
1945,12,Thueringen,48.3,0.37
1945,12,Deutschland,63.4,1.26
1946,12,Brandenburg/Berlin,14.1,-2.3
1946,12,Brandenburg,14.2,-2.3
1946,12,Baden-Wuerttemberg,34.7,-2.3499999999999996
1946,12,Bayern,46.3,-3.2800000000000002
1946,12,Hessen,34.4,-2.56
1946,12,Mecklenburg-Vorpommern,11.3,-2.06
1946,12,Niedersachsen,22,-1.55
1946,12,Niedersachsen/Hamburg/Bremen,21.9,-1.54
1946,12,Nordrhein-Westfalen,37.3,-1.12
1946,12,Rheinland-Pfalz,42,-2
1946,12,Schleswig-Holstein,25.7,-0.8600000000000001
1946,12,Saarland,58.9,-1.79
1946,12,Sachsen,22.8,-3.22
1946,12,Sachsen-Anhalt,17.5,-2.71
1946,12,Thueringen/Sachsen-Anhalt,23.5,-3.03
1946,12,Thueringen,31,-3.4299999999999997
1946,12,Deutschland,30.7,-2.32
1947,12,Brandenburg/Berlin,70.1,1.6500000000000001
1947,12,Brandenburg,70,1.6400000000000001
1947,12,Baden-Wuerttemberg,157.6,0.69
1947,12,Bayern,143,-0.05
1947,12,Hessen,141.9,1.61
1947,12,Mecklenburg-Vorpommern,69.3,1.96
1947,12,Niedersachsen,109.5,2.57
1947,12,Niedersachsen/Hamburg/Bremen,108.7,2.57
1947,12,Nordrhein-Westfalen,147.9,2.73
1947,12,Rheinland-Pfalz,135.3,1.96
1947,12,Schleswig-Holstein,63.6,2.71
1947,12,Saarland,194.1,2
1947,12,Sachsen,118.9,0.5700000000000001
1947,12,Sachsen-Anhalt,78.8,1.73
1947,12,Thueringen/Sachsen-Anhalt,103.4,1.24
1947,12,Thueringen,134.3,0.63
1947,12,Deutschland,120.4,1.43
1948,12,Brandenburg/Berlin,12.9,1.3900000000000001
1948,12,Brandenburg,12.9,1.3800000000000001
1948,12,Baden-Wuerttemberg,28.9,-0.4
1948,12,Bayern,22,-1.61
1948,12,Hessen,26.2,0.37
1948,12,Mecklenburg-Vorpommern,14.1,1.72
1948,12,Niedersachsen,24.1,2.7800000000000002
1948,12,Niedersachsen/Hamburg/Bremen,24.1,2.7800000000000002
1948,12,Nordrhein-Westfalen,34,2.9899999999999998
1948,12,Rheinland-Pfalz,35,0.8600000000000001
1948,12,Schleswig-Holstein,30.2,2.69
1948,12,Saarland,42.8,1.61
1948,12,Sachsen,15.5,0.43000000000000005
1948,12,Sachsen-Anhalt,12.1,2.09
1948,12,Thueringen/Sachsen-Anhalt,13.8,1.22
1948,12,Thueringen,15.9,0.13
1948,12,Deutschland,23.1,0.88
1949,12,Brandenburg/Berlin,81.7,3.61
1949,12,Brandenburg,81.5,3.61
1949,12,Baden-Wuerttemberg,88.5,2.61
1949,12,Bayern,90.3,1.8900000000000001
1949,12,Hessen,84.3,2.64
1949,12,Mecklenburg-Vorpommern,121.9,3.4899999999999998
1949,12,Niedersachsen,109.2,3.7800000000000002
1949,12,Niedersachsen/Hamburg/Bremen,109.5,3.79
1949,12,Nordrhein-Westfalen,97,3.59
1949,12,Rheinland-Pfalz,72.5,2.94
1949,12,Schleswig-Holstein,125.5,3.9499999999999997
1949,12,Saarland,88.3,3.05
1949,12,Sachsen,57.7,2.86
1949,12,Sachsen-Anhalt,72.8,3.56
1949,12,Thueringen/Sachsen-Anhalt,74.2,3.04
1949,12,Thueringen,75.9,2.38
1949,12,Deutschland,91.6,3
1950,12,Brandenburg/Berlin,23.5,-1.29
1950,12,Brandenburg,23.6,-1.3
1950,12,Baden-Wuerttemberg,49.2,-2.72
1950,12,Bayern,41.2,-2.9699999999999998
1950,12,Hessen,67.2,-2.4899999999999998
1950,12,Mecklenburg-Vorpommern,25.5,-0.76
1950,12,Niedersachsen,41,-1.1300000000000001
1950,12,Niedersachsen/Hamburg/Bremen,40.9,-1.12
1950,12,Nordrhein-Westfalen,63.1,-1.61
1950,12,Rheinland-Pfalz,83.2,-2.2800000000000002
1950,12,Schleswig-Holstein,54.8,-0.3
1950,12,Saarland,114.3,-2.2800000000000002
1950,12,Sachsen,42.3,-2.2600000000000002
1950,12,Sachsen-Anhalt,33.9,-1.78
1950,12,Thueringen/Sachsen-Anhalt,44.8,-2.23
1950,12,Thueringen,58.5,-2.79
1950,12,Deutschland,47,-1.98
1951,12,Brandenburg/Berlin,21.5,3.55
1951,12,Brandenburg,21.6,3.54
1951,12,Baden-Wuerttemberg,42.6,0.98
1951,12,Bayern,44,0.29000000000000004
1951,12,Hessen,34.6,1.78
1951,12,Mecklenburg-Vorpommern,39.9,3.9699999999999998
1951,12,Niedersachsen,54.9,4.119999999999999
1951,12,Niedersachsen/Hamburg/Bremen,55.1,4.13
1951,12,Nordrhein-Westfalen,59.6,3.8
1951,12,Rheinland-Pfalz,36,2.02
1951,12,Schleswig-Holstein,70,4.67
1951,12,Saarland,45,2.25
1951,12,Sachsen,30,2.48
1951,12,Sachsen-Anhalt,14.8,3.69
1951,12,Thueringen/Sachsen-Anhalt,22.4,2.8899999999999997
1951,12,Thueringen,31.9,1.87
1951,12,Deutschland,41.9,2.5
1952,12,Brandenburg/Berlin,31.3,-0.6799999999999999
1952,12,Brandenburg,31.4,-0.69
1952,12,Baden-Wuerttemberg,110.1,-0.75
1952,12,Bayern,87.2,-1.84
1952,12,Hessen,82.2,-0.36
1952,12,Mecklenburg-Vorpommern,48.5,-0.33999999999999997
1952,12,Niedersachsen,53.3,0.36
1952,12,Niedersachsen/Hamburg/Bremen,53.3,0.37
1952,12,Nordrhein-Westfalen,82.6,0.6599999999999999
1952,12,Rheinland-Pfalz,123.1,0.11
1952,12,Schleswig-Holstein,52.9,0.5
1952,12,Saarland,173.9,0.28
1952,12,Sachsen,26.8,-1.11
1952,12,Sachsen-Anhalt,30.8,-0.33999999999999997
1952,12,Thueringen/Sachsen-Anhalt,39,-0.73
1952,12,Thueringen,49.4,-1.21
1952,12,Deutschland,70,-0.53
1953,12,Brandenburg/Berlin,16.8,2.01
1953,12,Brandenburg,16.6,2.01
1953,12,Baden-Wuerttemberg,31.4,1.9
1953,12,Bayern,30.1,0.7799999999999999
1953,12,Hessen,33.7,2.7800000000000002
1953,12,Mecklenburg-Vorpommern,18.3,2.02
1953,12,Niedersachsen,36.8,3.9099999999999997
1953,12,Niedersachsen/Hamburg/Bremen,36.8,3.9
1953,12,Nordrhein-Westfalen,48.1,4.55
1953,12,Rheinland-Pfalz,32.6,3.03
1953,12,Schleswig-Holstein,35.1,3.3899999999999997
1953,12,Saarland,31.2,3.4
1953,12,Sachsen,26,2.22
1953,12,Sachsen-Anhalt,21.7,3.18
1953,12,Thueringen/Sachsen-Anhalt,22.9,2.8299999999999996
1953,12,Thueringen,24.4,2.4
1953,12,Deutschland,30.6,2.52
1954,12,Brandenburg/Berlin,74.5,3.61
1954,12,Brandenburg,74.6,3.6
1954,12,Baden-Wuerttemberg,116.1,2.67
1954,12,Bayern,85.7,1.83
1954,12,Hessen,105.6,3.15
1954,12,Mecklenburg-Vorpommern,86,3.63
1954,12,Niedersachsen,101.1,4.24
1954,12,Niedersachsen/Hamburg/Bremen,101.4,4.24
1954,12,Nordrhein-Westfalen,105.1,4.44
1954,12,Rheinland-Pfalz,94.5,3.5
1954,12,Schleswig-Holstein,106.8,4.06
1954,12,Saarland,112.1,3.59
1954,12,Sachsen,87.1,2.82
1954,12,Sachsen-Anhalt,73.1,3.77
1954,12,Thueringen/Sachsen-Anhalt,75.2,3.24
1954,12,Thueringen,77.7,2.59
1954,12,Deutschland,93.7,3.24
1955,12,Brandenburg/Berlin,67.1,2.6
1955,12,Brandenburg,67,2.59
1955,12,Baden-Wuerttemberg,112.5,2.8099999999999996
1955,12,Bayern,104.1,1.61
1955,12,Hessen,101.6,2.2800000000000002
1955,12,Mecklenburg-Vorpommern,69.2,2.5
1955,12,Niedersachsen,81.9,3.4699999999999998
1955,12,Niedersachsen/Hamburg/Bremen,82.1,3.4699999999999998
1955,12,Nordrhein-Westfalen,96.8,3.79
1955,12,Rheinland-Pfalz,103.9,2.8299999999999996
1955,12,Schleswig-Holstein,88.9,2.84
1955,12,Saarland,144.3,3.09
1955,12,Sachsen,73.9,1.8
1955,12,Sachsen-Anhalt,55.1,2.86
1955,12,Thueringen/Sachsen-Anhalt,66.6,2.3
1955,12,Thueringen,81.1,1.61
1955,12,Deutschland,90,2.59
1956,12,Brandenburg/Berlin,40.6,2.05
1956,12,Brandenburg,40.8,2.05
1956,12,Baden-Wuerttemberg,31.1,1
1956,12,Bayern,43.9,-0.16
1956,12,Hessen,43.7,2.14
1956,12,Mecklenburg-Vorpommern,47.1,2.44
1956,12,Niedersachsen,53,3.63
1956,12,Niedersachsen/Hamburg/Bremen,53.1,3.63
1956,12,Nordrhein-Westfalen,58.8,4.22
1956,12,Rheinland-Pfalz,46.1,2.68
1956,12,Schleswig-Holstein,75.7,3.4899999999999998
1956,12,Saarland,49,2.98
1956,12,Sachsen,65.4,1.22
1956,12,Sachsen-Anhalt,42.2,2.48
1956,12,Thueringen/Sachsen-Anhalt,43.3,1.96
1956,12,Thueringen,44.7,1.31
1956,12,Deutschland,47.9,2.01
1957,12,Brandenburg/Berlin,47.9,0.32
1957,12,Brandenburg,47.9,0.32
1957,12,Baden-Wuerttemberg,50,0.09
1957,12,Bayern,45.7,-0.59
1957,12,Hessen,52.8,0.33999999999999997
1957,12,Mecklenburg-Vorpommern,40.8,1.06
1957,12,Niedersachsen,64.1,1.43
1957,12,Niedersachsen/Hamburg/Bremen,63.9,1.44
1957,12,Nordrhein-Westfalen,62.9,1.83
1957,12,Rheinland-Pfalz,42.4,0.8200000000000001
1957,12,Schleswig-Holstein,55.7,1.6300000000000001
1957,12,Saarland,68.2,1.31
1957,12,Sachsen,47,-0.22
1957,12,Sachsen-Anhalt,52.5,0.59
1957,12,Thueringen/Sachsen-Anhalt,47.6,0.24000000000000002
1957,12,Thueringen,41.5,-0.21000000000000002
1957,12,Deutschland,51.2,0.52
1958,12,Brandenburg/Berlin,37.8,2.4299999999999997
1958,12,Brandenburg,37.9,2.4299999999999997
1958,12,Baden-Wuerttemberg,92,1.95
1958,12,Bayern,86,0.89
1958,12,Hessen,85.1,2.61
1958,12,Mecklenburg-Vorpommern,35.5,2.4499999999999997
1958,12,Niedersachsen,58.4,3.62
1958,12,Niedersachsen/Hamburg/Bremen,58.1,3.62
1958,12,Nordrhein-Westfalen,84.2,3.8299999999999996
1958,12,Rheinland-Pfalz,89.1,2.86
1958,12,Schleswig-Holstein,44.3,3.3
1958,12,Saarland,134.7,3.23
1958,12,Sachsen,58.1,2.1
1958,12,Sachsen-Anhalt,42.1,2.9899999999999998
1958,12,Thueringen/Sachsen-Anhalt,50.9,2.57
1958,12,Thueringen,62,2.03
1958,12,Deutschland,68.9,2.4499999999999997
1959,12,Brandenburg/Berlin,41.4,1.34
1959,12,Brandenburg,41.2,1.34
1959,12,Baden-Wuerttemberg,70.8,2.32
1959,12,Bayern,69.8,1.5
1959,12,Hessen,67.5,2.68
1959,12,Mecklenburg-Vorpommern,34.2,1.3900000000000001
1959,12,Niedersachsen,37.3,2.75
1959,12,Niedersachsen/Hamburg/Bremen,37.2,2.75
1959,12,Nordrhein-Westfalen,65.2,3.68
1959,12,Rheinland-Pfalz,80.7,3.14
1959,12,Schleswig-Holstein,45.2,2.61
1959,12,Saarland,138.9,3.3
1959,12,Sachsen,39,1.37
1959,12,Sachsen-Anhalt,26.7,1.83
1959,12,Thueringen/Sachsen-Anhalt,31.3,1.6500000000000001
1959,12,Thueringen,37.1,1.44
1959,12,Deutschland,54.8,2.17
1960,12,Brandenburg/Berlin,68,2.15
1960,12,Brandenburg,68.2,2.14
1960,12,Baden-Wuerttemberg,54.7,0.36
1960,12,Bayern,62.6,-0.28
1960,12,Hessen,96.3,0.8200000000000001
1960,12,Mecklenburg-Vorpommern,86.8,2.3
1960,12,Niedersachsen,103.1,2.04
1960,12,Niedersachsen/Hamburg/Bremen,102.8,2.05
1960,12,Nordrhein-Westfalen,107.2,2.03
1960,12,Rheinland-Pfalz,78.3,1.01
1960,12,Schleswig-Holstein,92.6,2.3299999999999996
1960,12,Saarland,89.4,1.11
1960,12,Sachsen,56.9,1.22
1960,12,Sachsen-Anhalt,71.8,1.5
1960,12,Thueringen/Sachsen-Anhalt,73.9,0.9
1960,12,Thueringen,76.6,0.16
1960,12,Deutschland,78.7,1.1500000000000001
1961,12,Brandenburg/Berlin,55.8,-1.7
1961,12,Brandenburg,55.6,-1.71
1961,12,Baden-Wuerttemberg,105.7,0.45
1961,12,Bayern,103.5,-1.54
1961,12,Hessen,96.6,-0.2
1961,12,Mecklenburg-Vorpommern,62.4,-1.37
1961,12,Niedersachsen,114.1,-0.18
